user_id,recommended_items
178588,	929855	996738	1841463	813931	2241046
178902,	836263	290318	2779766	496292	1987135
178946,	228623	828489	657183	1842144	2778525
179637,	437245	158170	1672211	1485134	2499650
179690,	823512	2778442	633335	92714	1353323
179744,	1433892	1204830	2089732	2183871	2438195
180411,	2778525	1244196	1386412	657183	2791339
180693,	1098253	2315525	2354859	627254	69820
180988,	1821061	904095	1894221	366916	716504
181348,	1622792	1465807	1506276	1695195	313894
181413,	1672211	2791339	2362507	1927789	1025695
181536,	2232294	1078376	1284577	33540	239339
181782,	315939	2533908	631686	2816193	902396
182123,	2118911	609071	1368663	1594726	1062401
182147,	776155	784205	2281452	1055703	1401471
182605,	2109316	79531	2078155	328974	101005
182959,	708657	2482849	365846	1126966	2255733
183367,	2778525	1244196	1386412	657183	2791339
183704,	2778525	1244196	1386412	657183	2791339
183959,	2200367	1386412	1316860	1244196	910359
183987,	1515140	2415382	388172	629550	2379941
184048,	2778525	1244196	1386412	657183	2791339
184787,	1634138	129847	2512388	2392068	2184369
185441,	415852	2663411	1205778	2366062	1888366
186401,	1649387	1428960	2742784	2204352	2031103
186899,	1959963	266693	2059218	2498371	628817
186960,	2778525	1244196	1386412	657183	2791339
187284,	518862	880215	1835742	2825431	392352
187935,	1160706	1718836	2483664	2585117	567408
187991,	358156	2801315	2335832	1474385	703456
188190,	2593483	2678424	2477239	942420	266817
188906,	1240553	1971458	2004101	700812	1887979
189264,	2778525	1244196	1386412	657183	2791339
189295,	2564608	2269251	1968512	2602816	2483664
189309,	317172	237692	1165361	984924	632512
189335,	2778525	1244196	1386412	657183	2791339
189401,	2778525	1244196	1386412	657183	2791339
189421,	478208	749431	2825105	1294034	1130730
189470,	2154014	1132800	825006	1310430	1731527
189719,	2354859	1080406	448669	1091513	92053
190315,	2778525	1244196	1386412	657183	2791339
191220,	670600	1925386	2205815	688689	397974
191454,	2447920	1638990	2079278	1264055	2520708
192447,	375717	554760	1069281	12086	2346954
192510,	550835	1301554	657183	1065010	1867675
192569,	929465	1455644	1833376	715272	783404
192830,	1245551	327361	1652470	1266678	2270543
192875,	243557	1836672	2550498	1898849	1934991
192991,	1730667	2168063	2589954	2154312	63611
193043,	2022092	854372	697894	2032725	1071355
193081,	160033	658600	942253	1898363	2667809
193695,	757533	1788412	699104	2278169	2656338
193711,	2507411	2707666	254084	2168461	2588490
194294,	840080	515587	718271	2321372	972241
194359,	233483	2309085	715272	2638669	980161
194775,	2725319	1113937	2057312	2473983	2404420
195604,	1836572	671359	2380491	1227036	2002097
195614,	658600	1469274	2109316	328974	1025695
195710,	2183446	1560147	2123083	480347	1430344
196851,	2778525	1244196	1386412	657183	2791339
196956,	2778525	1244196	1386412	657183	2791339
197066,	2778525	1244196	1386412	657183	2791339
197225,	803839	1938924	2068458	2591944	2752423
197384,	984114	144119	1527812	2123478	934551
197417,	1565316	261173	2418886	2680866	1218686
197510,	790148	2761561	789443	961009	100254
197576,	2725319	631686	1433396	1706421	1058584
198156,	1729551	2534190	935545	407784	1412019
198166,	2820644	1108949	2629501	788066	2127346
198174,	1101023	1057404	1708318	2055851	2390671
198427,	2791339	1627958	295512	1844001	1934353
199421,	1624781	1553073	827369	1019100	1236122
199426,	23873	2447920	1016436	2521339	1727241
200335,	584642	768859	2219619	2340974	194007
200419,	414143	1051740	783404	997790	1745801
200836,	1135228	708657	674319	33197	972388
201121,	1258181	1298354	1190091	235020	2696589
201550,	1838908	2606173	1413540	951143	1438606
201721,	2210816	2282988	2013432	1637441	479285
201989,	2749976	1865831	1474268	828489	657183
202447,	2778525	1244196	1386412	657183	2791339
202687,	2778525	1244196	1386412	657183	2791339
203076,	826394	2614120	536047	2095672	1447370
203090,	1754395	2789705	2008985	972388	1448948
203223,	1994690	1499394	1540029	2148267	771171
203452,	1811496	657183	1865831	2332783	828489
203492,	2618070	1459360	72465	1298	2750191
203686,	2778525	1244196	1386412	657183	2791339
203871,	1860122	2321168	16356	676558	847234
203901,	360505	374376	2354859	69820	1352337
204680,	310209	2552625	2512414	2263482	851795
204704,	1328992	1943315	2576738	109692	290318
204755,	117573	1065538	1113274	1768401	573685
205360,	2520574	2712821	506115	933025	1588332
205929,	424893	1194436	2375978	2501356	2124761
206462,	2778525	1244196	1386412	657183	2791339
206671,	2778525	1244196	1386412	657183	2791339
206739,	2778525	1244196	1386412	657183	2791339
206745,	1247854	117349	1093165	2256876	139979
206749,	354473	1898363	1299729	597643	2709576
206908,	2313052	931519	1591624	1780723	2426227
206932,	258902	1003041	459760	2521339	1765833
207129,	1525271	2820498	779080	865510	591778
207189,	1198305	1831341	2181051	1113937	1128261
207214,	1212173	536047	1995249	2066078	1033843
207357,	2051232	1517987	1372964	1783834	2540060
207588,	2414830	2181219	152305	993060	30878
207662,	2778525	1244196	1386412	657183	2791339
208666,	1617671	1878372	2529833	2258201	2010975
208862,	2686586	1895272	2473829	2464056	1034574
209090,	2778525	1244196	1386412	657183	2791339
209491,	1531419	1761602	2320579	2182526	1554139
209980,	2778525	1244196	1386412	657183	2791339
210921,	1548072	955230	166946	2258108	1326655
210953,	2538232	220216	1001431	91611	286278
211526,	2219714	1718852	1986324	1120388	211778
211806,	82916	2168309	784737	1326024	2423978
211816,	287927	730809	392985	784737	1963763
212296,	807790	850799	1505532	196659	54756
212413,	2210118	1108949	1576126	1962431	1543409
212423,	2336442	998232	2521699	1367232	991836
212735,	1135108	1584843	1548235	1565316	795181
212958,	2778525	1244196	1386412	657183	2791339
213259,	2538154	2648928	2660875	322237	1550099
213742,	2330793	1000903	2156629	2324766	2095527
213795,	794156	2617450	2525040	2261203	1607107
213911,	1672211	2791339	2362507	1927789	1025695
213967,	2565368	295459	1489058	2756141	1341717
214226,	1171271	1177455	1635931	1308655	1454438
214467,	26192	2439230	816014	1764845	2650958
215113,	2413494	501098	1550605	1297827	378597
215114,	2778525	1244196	1386412	657183	2791339
216348,	245454	1029608	1124313	1086695	788342
216964,	810703	2030858	1366236	1472473	561576
217023,	2659905	1521582	1637441	2435832	2808334
217522,	2778525	1244196	1386412	657183	2791339
217741,	2778525	1244196	1386412	657183	2791339
218493,	1091513	633832	632512	1386412	1948841
218517,	2778525	1244196	1386412	657183	2791339
218639,	1125835	1342186	2551123	1841302	1066987
218827,	205426	1525764	1541719	2054431	41126
219052,	2142673	1271054	203246	880128	734939
219059,	1053542	1189146	1207245	1165605	1157443
219065,	1993453	2511022	1619669	2207324	2670092
219367,	356331	1462268	146196	902460	2182715
220147,	293830	269512	1126944	902396	2352653
220681,	1221097	2695193	466845	2468672	143817
220939,	2228294	1093941	2258655	1346056	2693845
221537,	1826	1984305	2782162	972388	1438437
221815,	2778525	1244196	1386412	657183	2791339
222344,	1162250	330019	1548666	2520810	1597555
222473,	1370919	1794685	552090	2277810	1956960
222499,	2778525	1244196	1386412	657183	2791339
222972,	2778525	1244196	1386412	657183	2791339
223087,	1548072	1746915	1422861	2266525	150321
223622,	2637429	830073	385493	1090310	1127970
223915,	2638669	1593289	925129	450390	2077469
224169,	2077469	1630793	1264055	1143366	697552
224262,	956104	1009366	497400	1060591	1103049
224374,	2652417	515301	640407	567560	2488684
224592,	1982016	1258181	1221453	1301554	1137112
224905,	315939	2533908	631686	2816193	902396
224934,	551111	231348	1460626	2228095	1876520
225564,	2778525	1244196	1386412	657183	2791339
225578,	2778525	1244196	1386412	657183	2791339
225752,	2336442	624264	1786175	2501356	2080014
225997,	2603862	2407172	2613699	324577	702267
226031,	776632	36302	60759	1600866	1914867
226190,	2778525	1244196	1386412	657183	2791339
226470,	2778525	1244196	1386412	657183	2791339
227413,	803522	988140	868082	1401212	337030
227943,	2778525	1244196	1386412	657183	2791339
228228,	203784	2310439	2679493	968287	284707
228326,	670600	1984327	365846	978515	1292959
228447,	870096	1065010	807267	1447302	356159
228484,	632006	1119777	776155	2286154	2088015
228768,	1899159	2482137	2275870	767563	296295
229028,	1516543	2763004	1554104	1779599	2197685
229155,	39704	256095	1298849	1605560	2438886
229302,	1106543	367160	2278169	1724730	657183
229370,	2778525	1244196	1386412	657183	2791339
229494,	1612755	2574070	60875	2329107	1114514
230369,	338236	2766426	2342208	1866057	1607185
231154,	2778525	1244196	1386412	657183	2791339
231398,	622008	2250299	1929987	2561412	2346954
231578,	2435097	2141141	2233273	572617	1872319
231659,	2778525	1244196	1386412	657183	2791339
231710,	404734	39498	1302352	1172052	375436
232469,	2640339	414143	2538232	1067639	1492759
232491,	1713185	1027027	855816	2768923	2520708
232769,	1342669	1009366	1301883	1025695	12086
233500,	1476699	2627099	1201364	524846	2624381
233613,	953263	315406	345660	1828482	2574307
233651,	345660	632512	2501356	2148901	585792
234180,	2778525	1244196	1386412	657183	2791339
234361,	355353	1770351	2712668	80174	358118
234368,	2778525	1244196	1386412	657183	2791339
234953,	129847	1277012	2092767	605393	1029364
235463,	2758493	529771	1648103	744945	1982972
236260,	2778525	1244196	1386412	657183	2791339
237536,	1993453	1641420	933025	1438606	376763
238011,	668899	632873	1093296	767563	1239154
238123,	2251936	1088060	882380	1150402	984190
238260,	1959963	919755	1461004	2189426	358411
238584,	2569707	2789705	2402411	95676	2803242
239038,	1170905	2615743	2054171	734167	1614750
239090,	534046	169138	1071532	1510813	2477757
239304,	2778525	1244196	1386412	657183	2791339
239472,	2283486	1546382	56993	744840	109031
239667,	783404	141176	1499394	527236	1103848
239994,	1797064	2786093	812479	1874092	2130582
240307,	2754392	499133	2228095	445302	921860
240783,	1386412	548592	1184328	910359	1332410
240989,	10571	2482849	306192	868361	862860
241338,	1667533	580727	2161079	1955065	1946950
243171,	2778525	1881835	2086041	162125	2814953
243504,	2713699	2450753	1029635	825341	44064
243552,	972388	1009366	1301883	1025695	1220445
243619,	2198329	2760796	1419369	2362507	1859233
243806,	2559923	1350893	735545	1641398	2063098
244307,	642020	1646403	1460626	28114	2195143
244943,	1120901	1025029	129847	1550237	2452583
245089,	544729	1576126	1132146	1412019	1543175
245683,	1943138	1521582	1699953	2100399	1795584
246321,	2309085	980161	2596	869550	2085519
246420,	298067	2205047	1186108	1688756	2023285
246495,	789747	1185847	1873490	2012548	2148901
246566,	1357215	2053679	2758493	852060	2711809
246866,	125527	1542449	1175663	1627958	1331464
247074,	1796526	966979	615688	2589829	494929
247461,	1713185	2047207	2353766	367160	540654
247604,	579847	671597	392352	2779522	1910875
247644,	1198305	1926799	594443	1701423	2058119
247882,	1455644	116585	973863	1599559	2264926
248352,	2087385	2784066	966979	2219619	2555524
248804,	2512414	2483915	755642	2742784	2482137
248988,	2778525	1244196	1386412	657183	2791339
249339,	81952	2533314	2029834	1414122	1299984
249590,	2778525	1244196	1386412	657183	2791339
250758,	2248877	2353766	2266525	322220	416248
252300,	1966003	2648928	134458	2463631	1050432
252305,	670600	467212	1567110	1508500	617858
252579,	197467	466460	558941	1460626	220750
252918,	816589	1548201	52413	81928	993437
252930,	79531	1350893	2362507	1025695	548592
253403,	2394806	1177274	967007	1281909	1190091
253496,	146196	2182715	1570022	836263	1380378
253786,	1251076	2796479	2066265	424700	1597482
254319,	2447920	2801328	269069	55094	548132
254662,	1993453	830073	2516900	507069	1706622
255221,	1066987	1417963	1002071	562740	734196
255343,	2778525	1244196	1386412	657183	2791339
255399,	998920	987162	1518374	1831334	1253283
255433,	1217083	41126	1384910	2526320	279380
255549,	632512	2200059	1889254	2455524	2309062
255777,	2265977	2239733	875776	48797	952054
255869,	507069	2310385	1227915	1695664	26945
256185,	1454707	132002	16224	2512177	1455644
256298,	596753	1127970	577084	2813263	1004270
256391,	2490294	2183446	788342	373199	2509961
256588,	1748521	423288	2749976	1323055	1213325
257877,	2465056	412368	2431683	869508	2037477
257940,	1993453	1027227	184517	1913692	259549
258124,	2778525	1244196	1386412	657183	2791339
258786,	1144357	179144	139004	1313179	984924
258876,	2187653	803363	2107221	2769464	181293
259525,	876529	2339810	784737	1325058	2289998
259751,	2264610	1900183	2326256	1576725	2448370
260192,	1239154	633832	632512	1948841	126218
260257,	1076904	2229262	1996122	1622414	2028955
260521,	2778525	1244196	1386412	657183	2791339
260675,	2778525	1244196	1386412	657183	2791339
261240,	2778525	1244196	1386412	657183	2791339
261298,	2778525	1244196	1386412	657183	2791339
261661,	2027035	732576	1295570	1956145	2521535
261938,	769613	202191	1965452	2309207	2796805
261944,	1525764	2027035	1269685	2439966	533554
262072,	1520097	554226	2435845	902396	2641962
262695,	432120	523541	1258181	199647	1298354
263073,	1090310	1162250	2633289	330019	472040
263279,	2778525	1244196	1386412	657183	2791339
263309,	1712933	1887309	1801603	634337	2637856
263330,	1491437	2077469	2658075	2754694	624264
263526,	1413540	730008	1424471	413158	2421624
263902,	1212173	2002420	1239082	2660166	665881
263933,	1794685	66422	2320579	1729147	1119853
264045,	2687709	1207491	2778525	1244196	1386412
264452,	1585956	1717243	1858896	1044036	2538571
265311,	2778525	1244196	1386412	657183	2791339
265681,	541961	33540	609124	295777	1225808
266004,	1060591	92492	685185	746300	991836
267027,	1525271	2470011	1723686	451457	776955
267053,	385217	1108512	1651090	1466322	2582611
267625,	74727	261126	614476	475164	1620422
267890,	1590432	1828646	1042196	2813331	1926375
268555,	1940721	2691749	134458	427503	2506235
268746,	495939	2606751	665666	968392	2266525
269156,	445302	2820720	1631594	34611	2324189
269361,	2778525	1244196	1386412	657183	2791339
269579,	2569158	1695664	2289094	1763102	33197
269655,	2778525	1244196	1386412	657183	2791339
270530,	2778525	1244196	1386412	657183	2791339
270764,	2778525	1244196	1386412	657183	2791339
270865,	2264761	637245	295459	2381714	1187287
271608,	1566231	2163175	2359183	2235265	466934
271698,	670600	2331710	62562	1277973	152305
271925,	730809	1963763	1346056	1860008	1885102
272019,	881431	2451696	944507	1737707	1370250
272229,	987176	736065	2347945	1982706	743445
272391,	1640333	606905	1279643	942638	1697009
272609,	1491437	677711	468701	794156	2419338
273274,	2608914	551111	1119777	74727	1698606
273512,	466845	1568572	2310865	1917275	524197
273848,	374376	2157469	2409634	1753558	26945
273878,	2778525	1244196	1386412	657183	2791339
274081,	788342	849354	620865	1069562	1067189
274293,	1900183	2728774	2290143	945824	1522825
274484,	1581527	63335	1407755	634569	1965994
274596,	1185036	1036839	1228907	1057877	1243400
274908,	2727399	633832	1386412	632512	1948841
275037,	2826101	15073	41406	437245	2323
275354,	1536575	2429998	2047542	628817	1662460
275364,	1731527	2712821	1042196	867713	988691
275597,	1212118	2637429	863165	830073	72465
275979,	404734	493729	1283012	2396714	604432
276105,	2407172	2613699	324577	702267	2346954
276185,	985008	965827	65610	1987671	1854924
276670,	1160495	936742	605310	1877867	2834536
276911,	90273	1476432	2749976	784737	126218
276978,	72465	398611	2014172	2814072	183508
277248,	1314568	2654772	269512	483205	698891
277457,	2778525	1244196	1386412	657183	2791339
277553,	2778525	1244196	1386412	657183	2791339
277781,	2778525	1244196	1386412	657183	2791339
277965,	268652	148296	707286	2761680	697882
278487,	2617991	2492629	837785	608404	1009268
278882,	2778525	1244196	1386412	657183	2791339
279207,	55199	725181	533670	173950	1479709
279372,	2512859	1593289	1830993	50457	1124162
279554,	801861	375324	2561011	205039	905603
280117,	1947284	978696	2589829	1156803	1607107
280265,	2778525	1244196	1386412	657183	2791339
280324,	518862	357432	501098	1341006	2303435
280404,	414143	1051740	783404	2397044	1584843
280535,	1301554	166946	195997	2246580	1001431
281098,	930736	562914	2094806	827711	1983719
281162,	81952	2031674	1193717	2440859	272793
281356,	2686586	2473829	2723262	484085	322220
281761,	2097556	41913	2589166	472040	1928254
282179,	1203340	2568857	1262371	1079601	2432149
282284,	327360	1826	1984305	2782162	266412
282457,	1386412	2005476	723096	1806108	1611425
282529,	2778525	1244196	1386412	657183	2791339
282542,	961921	1280473	926828	1577756	2309898
282843,	1314568	1401471	1065010	794156	881158
283126,	2778525	1244196	1386412	657183	2791339
283438,	1737182	640407	1373451	1477002	1091558
283482,	804805	1878823	880759	562740	1526201
